c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430335.png,10,0.2153,0.1047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430336.png,10,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430338.png,10,0.4681,0.3445,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430343.png,10,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430353.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430354.png,7,0.0694,0.0391,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430356.png,7,1.0250,0.2711,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430363.png,7,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430368.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430371.png,0,0.6333,0.2883,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430372.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430374.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430377.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430379.png,0,1.1653,0.3789,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430385.png,0,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430403.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430404.png,9,1.0903,0.4000,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430406.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430407.png,9,0.1986,0.1016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430408.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430410.png,9,0.6819,0.0781,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430415.png,9,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430425.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430426.png,8,0.0361,0.1750,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430427.png,8,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430428.png,8,0.3917,0.1430,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430430.png,8,0.8000,0.2641,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430436.png,8,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430482.png,10,0.2153,0.1047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430483.png,10,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430484.png,10,0.4681,0.3445,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430490.png,10,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430498.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430499.png,7,0.0694,0.0391,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430500.png,7,1.0250,0.2711,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430505.png,7,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430509.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430511.png,0,0.6333,0.2883,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430512.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430514.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430517.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430520.png,0,1.1653,0.3789,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430526.png,0,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430546.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430547.png,9,1.0903,0.4000,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430548.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430549.png,9,0.1986,0.1016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430550.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430552.png,9,0.6819,0.0781,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430557.png,9,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430566.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430567.png,8,0.0361,0.1750,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430568.png,8,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430569.png,8,0.3917,0.1430,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430571.png,8,0.8000,0.2641,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430577.png,8,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430623.png,10,0.2153,0.1047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430624.png,10,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430626.png,10,0.4681,0.3445,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430632.png,10,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430641.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430642.png,7,0.0694,0.0391,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430643.png,7,1.0250,0.2711,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430649.png,7,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430655.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430657.png,0,0.6333,0.2883,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430658.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430660.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430662.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430664.png,0,1.1653,0.3789,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430670.png,0,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430688.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430689.png,9,1.0903,0.4000,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430690.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430692.png,9,0.1986,0.1016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430693.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430695.png,9,0.6819,0.0781,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430700.png,9,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430709.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430711.png,8,0.0361,0.1750,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430712.png,8,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430714.png,8,0.3917,0.1430,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430718.png,8,0.8000,0.2641,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430724.png,8,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430770.png,10,0.2153,0.1047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430771.png,10,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430775.png,10,0.4681,0.3445,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430780.png,10,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430788.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430789.png,7,0.0694,0.0391,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430790.png,7,1.0250,0.2711,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430795.png,7,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430799.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430801.png,0,0.6333,0.2883,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430802.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430804.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430806.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430808.png,0,1.1653,0.3789,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430814.png,0,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430832.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430834.png,9,1.0903,0.4000,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430835.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430836.png,9,0.1986,0.1016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430837.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430839.png,9,0.6819,0.0781,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430844.png,9,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430853.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430854.png,8,0.0361,0.1750,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430855.png,8,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430856.png,8,0.3917,0.1430,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430858.png,8,0.8000,0.2641,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430864.png,8,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430910.png,10,0.2153,0.1047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430911.png,10,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430913.png,10,0.4681,0.3445,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430919.png,10,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430927.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430928.png,7,0.0694,0.0391,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430929.png,7,1.0250,0.2711,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430936.png,7,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430941.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430943.png,0,0.6333,0.2883,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430944.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430946.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430949.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430951.png,0,1.1653,0.3789,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430957.png,0,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430978.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430979.png,9,1.0903,0.4000,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430980.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430982.png,9,0.1986,0.1016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430983.png,9,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430985.png,9,0.6819,0.0781,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750430991.png,9,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431002.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431003.png,8,0.0361,0.1750,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431005.png,8,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431006.png,8,0.3917,0.1430,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431009.png,8,0.8000,0.2641,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431015.png,8,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431061.png,10,0.2153,0.1047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431063.png,10,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431065.png,10,0.4681,0.3445,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431070.png,10,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431079.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431080.png,7,0.0694,0.0391,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431081.png,7,1.0250,0.2711,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431087.png,7,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431341.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431344.png,0,0.6333,0.2883,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431346.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431348.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431350.png,0,1.1653,0.3789,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431357.png,0,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431358.png,6,0.8486,0.3016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431365.png,6,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431366.png,11,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431366.png,11,0.2333,0.3047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431368.png,11,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431369.png,11,0.2333,0.3047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431371.png,11,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431372.png,11,0.2333,0.3047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431373.png,11,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431374.png,11,0.2333,0.3047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431376.png,11,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431377.png,11,0.2333,0.3047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431379.png,11,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431380.png,11,0.2333,0.3047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431386.png,11,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431387.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431388.png,12,0.2361,0.3109,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431391.png,12,0.5875,0.1656,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431392.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431393.png,12,1.0861,0.2211,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431395.png,12,0.9083,0.3016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431396.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431397.png,12,1.0861,0.2211,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431399.png,12,0.9083,0.3016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431400.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431400.png,12,1.0861,0.2211,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431402.png,12,0.9083,0.3016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431403.png,12,0.9083,0.3016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431404.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431405.png,12,1.0861,0.2211,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431406.png,12,0.9083,0.3016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431407.png,12,0.9083,0.3016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431408.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431409.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431410.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431411.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431413.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431413.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431415.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431416.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431417.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431418.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431420.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431421.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431426.png,12,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431434.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431435.png,5,0.8681,0.3750,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431436.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431437.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431438.png,5,0.0750,0.3398,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431440.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431440.png,5,0.3389,0.0508,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431442.png,5,0.6694,0.3867,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431443.png,5,0.6694,0.3867,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431444.png,5,0.6694,0.3867,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431445.png,5,0.6694,0.3867,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431446.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431447.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431448.png,5,0.0750,0.3398,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431449.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431450.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431451.png,5,0.0750,0.3398,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431452.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431455.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431456.png,5,0.0750,0.3398,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431458.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431458.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431460.png,5,0.0750,0.3398,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431462.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431464.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431464.png,5,0.0750,0.3398,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431466.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431467.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431468.png,5,0.0750,0.3398,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431468.png,5,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431469.png,5,0.3222,0.3969,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431471.png,5,0.8000,0.2641,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431476.png,5,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431489.png,2,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431490.png,7,0.0694,0.0391,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431491.png,7,1.0250,0.2711,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431497.png,7,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431502.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431503.png,0,0.6333,0.2883,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431504.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431506.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431508.png,0,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431511.png,0,1.1653,0.3789,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431517.png,0,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431519.png,6,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431520.png,6,0.2306,0.3508,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431522.png,6,0.8486,0.3016,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431527.png,6,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431528.png,11,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431529.png,11,0.2333,0.3047,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431530.png,11,0.9597,0.3508,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431536.png,11,0.0000,0.0000,1,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431537.png,12,0.0000,0.0000,0,0
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431538.png,12,0.2361,0.3102,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431539.png,12,0.5875,0.1656,0,1
c:\Users\PC\Desktop\AutoRun\training\screenshot_1750431540.png,12,0.0000,0.0000,0,0
